17.妊娠晚期是指（共用备选答案：A.从形成受精卵到不满12周 B.从胎龄满28周到婴儿出生 C.从受精到最初8周 D.从胎龄第9周到出生 E.从胎龄满28周到生后7天）<br><br>A.从形成受精卵到不满12周<br>B.从胎龄满28周到婴儿出生<br>C.从受精到最初8周<br>D.从胎龄第9周到出生<br>E.从胎龄满28周到生后7天,<b>正确答案：B</b><hr>解析：略,儿科学_绪论
18.围生期是指（共用备选答案：A.从形成受精卵到不满12周 B.从胎龄满28周到婴儿出生 C.从受精到最初8周 D.从胎龄第9周到出生 E.从胎龄满28周到生后7天）<br><br>A.从形成受精卵到不满12周<br>B.从胎龄满28周到婴儿出生<br>C.从受精到最初8周<br>D.从胎龄第9周到出生<br>E.从胎龄满28周到生后7天,<b>正确答案：E</b><hr>解析：略,儿科学_绪论
19.儿童生长迅速，对营养物质需求量大，易发生消化系统疾病的时期是（共用备选答案：A.婴儿期 B.幼儿期 C.学龄前期 D.学龄期 E.青春期）<br><br>A.婴儿期<br>B.幼儿期<br>C.学龄前期<br>D.学龄期<br>E.青春期,<b>正确答案：A</b><hr>解析：略,儿科学_绪论
20.儿童语言、思维交往能力增强，但对各种危险的意识弱的时期是（共用备选答案：A.婴儿期 B.幼儿期 C.学龄前期 D.学龄期 E.青春期）<br><br>A.婴儿期<br>B.幼儿期<br>C.学龄前期<br>D.学龄期<br>E.青春期,<b>正确答案：B</b><hr>解析：略,儿科学_绪论
21.儿童生殖系统迅速发育，趋成熟的时期是（共用备选答案：A.婴儿期 B.幼儿期 C.学龄前期 D.学龄期 E.青春期）<br><br>A.婴儿期<br>B.幼儿期<br>C.学龄前期<br>D.学龄期<br>E.青春期,<b>正确答案：E</b><hr>解析：略,儿科学_绪论
22.儿童可以开始接受系统文化教育的时期是（共用备选答案：A.婴儿期 B.幼儿期 C.学龄前期 D.学龄期 E.青春期）<br><br>A.婴儿期<br>B.幼儿期<br>C.学龄前期<br>D.学龄期<br>E.青春期,<b>正确答案：D</b><hr>解析：略,儿科学_绪论
23.儿童体格发育稳步增长，智能发育更迅速的时期是（共用备选答案：A.婴儿期 B.幼儿期 C.学龄前期 D.学龄期 E.青春期）<br><br>A.婴儿期<br>B.幼儿期<br>C.学龄前期<br>D.学龄期<br>E.青春期,<b>正确答案：C</b><hr>解析：略,儿科学_绪论
1.影响生长发育的因素有____、____、____、生活环境、疾病和药物等。（填空题）<br><br>,<b>正确答案：遗传、营养、性别</b><hr>解析：略,儿科学_生长发育
2.测量体重的临床意义是____。（填空题）<br><br>,<b>正确答案：反映儿童体格生长与营养状况的指标</b><hr>解析：略,儿科学_生长发育
3.出生时前囟约为____cm，____岁闭合。（填空题）<br><br>,<b>正确答案：1~2、2</b><hr>解析：略,儿科学_生长发育
4.乳牙共____颗，萌出的时间最常见为____个月，全部出齐的时间为____岁前。（填空题）<br><br>,<b>正确答案：20、4~10、3</b><hr>解析：略,儿科学_生长发育
1.小儿生长发育的一般规律，下列哪项正确<br><br>A.先下后上<br>B.由远到近<br>C.由细到粗<br>D.先慢后快<br>E.由简单到复杂,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
2.评价营养状况最易取得的重要指标是<br><br>A.上臂围<br>B.腹壁皮下脂肪厚度<br>C.腹围<br>D.体重<br>E.胸围,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
3.4岁小儿平均体重约为<br><br>A.12kg<br>B.14kg<br>C.16kg<br>D.18kg<br>E.20kg,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
4.上部量和下部量相等的年龄是<br><br>A.6岁<br>B.8岁<br>C.10岁<br>D.12岁<br>E.14岁,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
5.新生儿出生的身长平均为<br><br>A.45cm<br>B.50cm<br>C.55cm<br>D.60cm<br>E.65cm,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
6.小儿运动发育，下列哪项是错误的<br><br>A.3个月时能抬头<br>B.6个月能独坐<br>C.4个月能爬<br>D.10~11个月能独站<br>E.12个月能走,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
7.正常1周岁小儿可萌出乳牙数约为<br><br>A.2~4颗<br>B.4~6颗<br>C.6~8颗<br>D.8~10颗<br>E.10~12颗,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
8.在儿童牙齿的发育过程中，以下哪些是错误的<br><br>A.乳牙共20颗<br>B.乳牙萌出的时间平均为4~10个月<br>C.2岁以内乳牙数=月龄-（4~6）<br>D.全副乳牙1岁半出齐<br>E.6岁左右开始出第一恒磨牙,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
9.小儿脊柱出现生理弯曲的时间是<br><br>A.第一个弯曲生后3个月，第二个弯曲生后6个月，第三个弯曲生后12个月<br>B.第一个弯曲生后4个月，第二个弯曲生后6个月，第三个弯曲生后12个月<br>C.第一个弯曲生后3个月，第二个弯曲生后8个月，第三个弯曲生后12个月<br>D.第一个弯曲生后3个月，第二个弯曲生后6个月，第三个弯曲生后10个月<br>E.第一个弯曲生后4个月，第二个弯曲生后8个月，第三个弯曲生后12个月,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
10.1岁婴儿，巴彬斯基征阳性，可能是<br><br>A.脑炎体征之一<br>B.脑膜炎早期<br>C.提示脑部疾患<br>D.提示脑发育不全<br>E.正常现象,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
11.上臂测量可以筛查5岁以下小儿的营养状况，营养不良时的臂围值为<br><br>A.<16.5cm<br>B.<15.5cm<br>C.<14.5cm<br>D.<13.5cm<br>E.<12.5cm,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
12.下列哪项符合婴儿运动发育规律<br><br>A.7个月会坐，将玩具从一手换到另一手<br>B.8个月俯卧位，勉强短暂抬头<br>C.9个月时独坐不稳，身体常前倾<br>D.1岁时刚会匍匐前进<br>E.2岁半刚会跑和上下楼梯,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
13.婴儿出现听觉定向反应最早的时间为<br><br>A.1个月<br>B.2个月<br>C.3~4个月<br>D.5~6个月<br>E.7个月,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
14.关于青春期发育，下列哪项不正确<br><br>A.青春期第二性征迅速发育<br>B.男性生殖器官包括睾丸、附睾、输精管等<br>C.女性生殖器官包括卵巢、子宫和乳房<br>D.月经初潮是女性性功能发育的主要指征<br>E.女孩14岁后、男孩16岁后无第二性征出现为性发育延迟,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
15.判断小儿体格生长最常用的指标是<br><br>A.智力发育情况<br>B.体重、身高、头围、胸围等<br>C.语言发育程度<br>D.运动能力<br>E.对外界的反应能力,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
16.关于头围与胸围的增长规律，下列哪项正确<br><br>A.初生时头围34厘米，胸围32厘米<br>B.6个月时头围等于胸围<br>C.2岁时头围50厘米，胸围大于头围<br>D.前3个月的增长量分别相当于后9个月的增长量<br>E.平均每月分别增长量约为0.5kg、2cm,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
17.下列头围与胸围情况中，最适合小儿发育的平均水平的是<br><br>A.初生时头围34厘米，胸围32厘米<br>B.初生时头围34厘米，胸围等于头围<br>C.1岁时头围46厘米，胸围大于头围<br>D.前6个月的增长量分别相当于后6个月的增长量<br>E.平均每月分别增长量约为0.5kg、1cm,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
18.用均值离差法评价儿童体格生长，正常范围一般指<br><br>A.均值上下1个标准差以内<br>B.均值上下2个标准差以内<br>C.均值上下3个标准差以内<br>D.均值上下4个标准差以内<br>E.均值上下5个标准差以内,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
19.一小儿，体重6kg，身长65cm，可独坐片刻，发出单音节，其年龄大约是<br><br>A.8个月<br>B.10个月<br>C.1岁<br>D.2岁<br>E.2岁10个月,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
20.2岁男孩营养发育中等，无慢性病史，未换牙，健康体检体重和身长最可能为<br><br>A.14kg，90cm<br>B.16kg，120cm<br>C.20kg，110cm<br>D.25kg，100cm<br>E.30kg，140cm,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
21.1岁头围测量为40cm，应考虑以下哪种疾病<br><br>A.脑膜炎<br>B.脑积水<br>C.佝偻病<br>D.大脑发育不全<br>E.颅内肿瘤,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
22.1岁男孩，体重9kg，身长75cm，头围46cm，关于其体格发育，下列说法正确的是<br><br>A.头围较大，应进行头部MRI检查<br>B.体重未达正常标准，应注意调整饮食，补充多种维生素<br>C.身高未达标准，应查骨龄<br>D.体重过高，注意节食<br>E.体格发育水平正常，无需进行特殊检查,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
23.女孩，身长65cm，体重7kg，前囟2cm，乳牙2颗，下列行为异常的是<br><br>A.不会独站<br>B.不能说简单句<br>C.不会抬头<br>D.会走<br>E.不认生,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
24.1个健康小儿，扶物站立但尚不能独立，可用拇示指捡起小木块，能区别语言的意义，但听不懂自己的名字，其最可能的年龄为<br><br>A.3个月<br>B.6个月<br>C.9个月<br>D.12个月<br>E.18个月,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
25.一婴儿，能认识母亲和陌生人，不能独坐。其年龄大约是<br><br>A.1~2个月<br>B.3~4个月<br>C.6个月<br>D.8~9个月<br>E.10~12个月,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
26.一小儿，体重6kg，身长49cm，能独坐片刻，发出单音节，其年龄大约是<br><br>A.8个月<br>B.10个月<br>C.1岁<br>D.2岁<br>E.2岁10个月,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
27.1个健康小儿，扶物站立但尚不能独立，可用拇示指捡起小木块，能区别语言的意义，但听不懂自己的名字，其最可能的年龄为<br><br>A.3个月<br>B.6个月<br>C.9个月<br>D.12个月<br>E.18个月,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
28.一婴儿，能认识母亲和陌生人，不能独坐。其年龄大约是<br><br>A.1~2个月<br>B.3~4个月<br>C.6个月<br>D.8~9个月<br>E.10~12个月,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
29.20个月女婴，营养状况良好，开始会用勺子吃饭，会指出简单的人、物名和图片，能双脚跳，其头围大约为（共用题干）<br><br>A.36cm<br>B.38cm<br>C.40cm<br>D.46cm<br>E.48cm,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
30.20个月女婴，营养状况良好，开始会用勺子吃饭，会指出简单的人、物名和图片，能双脚跳，女孩的身长约为（共用题干）<br><br>A.50cm<br>B.65cm<br>C.70cm<br>D.80cm<br>E.85cm,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
31.20个月女婴，营养状况良好，开始会用勺子吃饭，会指出简单的人、物名和图片，能双脚跳，如拍摄腕部X片，可显示几个骨化中心（共用题干）<br><br>A.0<br>B.1<br>C.2~3<br>D.4<br>E.5,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
32.20个月女婴，营养状况良好，开始会用勺子吃饭，会指出简单的人、物名和图片，能双脚跳，该女孩最可能的年龄是（共用题干）<br><br>A.1.5岁<br>B.2岁<br>C.3岁<br>D.3.5岁<br>E.4岁,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
33.前囟隆起且有紧张感常见于（共用备选答案：A.佝偻病 B.水肿 C.小头畸形 D.脱水 E.脑膜炎）<br><br>A.佝偻病<br>B.水肿<br>C.小头畸形<br>D.脱水<br>E.脑膜炎,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
34.前囟早闭常见于（共用备选答案：A.佝偻病 B.水肿 C.小头畸形 D.脱水 E.脑膜炎）<br><br>A.佝偻病<br>B.水肿<br>C.小头畸形<br>D.脱水<br>E.脑膜炎,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
35.前囟凹陷常见于（共用备选答案：A.佝偻病 B.水肿 C.小头畸形 D.脱水 E.脑膜炎）<br><br>A.佝偻病<br>B.水肿<br>C.小头畸形<br>D.脱水<br>E.脑膜炎,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
36.前囟迟闭常见于（共用备选答案：A.佝偻病 B.水肿 C.小头畸形 D.脱水 E.脑膜炎）<br><br>A.佝偻病<br>B.水肿<br>C.小头畸形<br>D.脱水<br>E.脑膜炎,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
37.用于衡量小儿近期营养状况的重要指标为（共用备选答案：A.体重 B.身长 C.头围 D.前囟 E.坐高）<br><br>A.体重<br>B.身长<br>C.头围<br>D.前囟<br>E.坐高,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
38.判断小儿身材匀称与否，除测量身高外，还需测量（共用备选答案：A.体重 B.身长 C.头围 D.前囟 E.坐高）<br><br>A.体重<br>B.身长<br>C.头围<br>D.前囟<br>E.坐高,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
39.用于反映小儿大脑发育情况的重要指标为（共用备选答案：A.体重 B.身长 C.头围 D.前囟 E.坐高）<br><br>A.体重<br>B.身长<br>C.头围<br>D.前囟<br>E.坐高,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
40.淋巴系统的发育特点是（共用备选答案：A.发育最早 B.发育与体格生长相平行 C.发育较晚 D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降 E.有两个发育高峰期）<br><br>A.发育最早<br>B.发育与体格生长相平行<br>C.发育较晚<br>D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降<br>E.有两个发育高峰期,<b>正确答案：D</b><hr>解析：略,儿科学_生长发育
41.体格生长的发育特点是（共用备选答案：A.发育最早 B.发育与体格生长相平行 C.发育较晚 D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降 E.有两个发育高峰期）<br><br>A.发育最早<br>B.发育与体格生长相平行<br>C.发育较晚<br>D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降<br>E.有两个发育高峰期,<b>正确答案：E</b><hr>解析：略,儿科学_生长发育
42.神经系统的发育特点是（共用备选答案：A.发育最早 B.发育与体格生长相平行 C.发育较晚 D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降 E.有两个发育高峰期）<br><br>A.发育最早<br>B.发育与体格生长相平行<br>C.发育较晚<br>D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降<br>E.有两个发育高峰期,<b>正确答案：A</b><hr>解析：略,儿科学_生长发育
43.肌肉系统的发育特点是（共用备选答案：A.发育最早 B.发育与体格生长相平行 C.发育较晚 D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降 E.有两个发育高峰期）<br><br>A.发育最早<br>B.发育与体格生长相平行<br>C.发育较晚<br>D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降<br>E.有两个发育高峰期,<b>正确答案：B</b><hr>解析：略,儿科学_生长发育
44.生殖系统的发育特点是（共用备选答案：A.发育最早 B.发育与体格生长相平行 C.发育较晚 D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降 E.有两个发育高峰期）<br><br>A.发育最早<br>B.发育与体格生长相平行<br>C.发育较晚<br>D.在儿童期迅速发育，于青春期前达高峰，以后逐渐下降<br>E.有两个发育高峰期,<b>正确答案：C</b><hr>解析：略,儿科学_生长发育
1.简述前囟的临床意义。（简答题）<br><br>,<b>正确答案：除头围外，还可根据前囟闭合时间、囟门大小及张力来评价颅骨及脑的生长发育情况。</b><hr>解析：略,儿科学_生长发育
1.关于新生儿的保健，下列哪项不正确<br><br>A.生后1周内新生儿的保健是重中之重<br>B.进行新生儿疾病筛查<br>C.提倡母乳喂养，尽早开奶<br>D.保持环境适宜温度和湿度<br>E.注重早期的情感交流，尽可能增加婴儿与外来人员的接触,<b>正确答案：E</b><hr>解析：略,儿科学_儿童保健
2.脊髓灰质炎疫苗的初种年龄是<br><br>A.1个月<br>B.2个月<br>C.3个月<br>D.4个月<br>E.5个月,<b>正确答案：B</b><hr>解析：略,儿科学_儿童保健
3.关于接种百白破三联制剂的描述，下列哪项是错误的<br><br>A.出生3个月时初种<br>B.基础免疫需3次<br>C.接种方法为皮下注射<br>D.只需在7岁加强注射一次<br>E.初种剂量0.2~0.5ml,<b>正确答案：D</b><hr>解析：略,儿科学_儿童保健
4.下列哪种免疫球蛋白可通过胎盘<br><br>A.lgA<br>B.lgG<br>C.lgM<br>D.lgE<br>E.lgD,<b>正确答案：B</b><hr>解析：略,儿科学_儿童保健
5.出生后2个月小儿应接种的疫苗是<br><br>A.卡介苗<br>B.百、白、破三联苗<br>C.乙肝疫苗<br>D.脊髓灰质炎疫苗<br>E.麻疹减毒活疫苗,<b>正确答案：D</b><hr>解析：略,儿科学_儿童保健
6.卡介苗初种的时间一般为<br><br>A.初生<br>B.3个月<br>C.4~6个月<br>D.8~12个月<br>E.2岁,<b>正确答案：A</b><hr>解析：略,儿科学_儿童保健
7.在小儿计划免疫中，以下哪项不属基础免疫制品<br><br>A.卡介苗<br>B.百、白、破联合制剂<br>C.脊髓灰质炎疫苗<br>D.麻疹疫苗<br>E.乙脑疫苗,<b>正确答案：E</b><hr>解析：略,儿科学_儿童保健
8.1个半月的正常婴儿应已接种的疫苗为<br><br>A.脊髓灰质炎疫苗<br>B.卡介苗、乙肝疫苗<br>C.脊髓灰质炎疫苗、卡介苗<br>D.脊髓灰质炎疫苗、乙肝疫苗<br>E.百白破疫苗,<b>正确答案：B</b><hr>解析：略,儿科学_儿童保健
9.我国初次接种麻疹减毒活疫苗的时间为<br><br>A.4个月易感儿<br>B.5个月易感儿<br>C.6个月易感儿<br>D.7个月易感儿<br>E.8个月易感儿,<b>正确答案：E</b><hr>解析：略,儿科学_儿童保健
10.下列疾病不属于婴儿期保健的重点的是<br><br>A.缺铁性贫血<br>B.维生素D缺乏性佝偻病<br>C.营养不良<br>D.发育异常<br>E.自身免疫性疾病,<b>正确答案：E</b><hr>解析：略,儿科学_儿童保健
11.下列不是幼儿期保健的重点的是<br><br>A.平衡膳食<br>B.定期体检、预防龋齿<br>C.培养良好的生活习惯<br>D.完成基础免疫接种程序<br>E.预防意外伤害,<b>正确答案：B</b><hr>解析：略,儿科学_儿童保健
12.四岁小儿，两天前注射了丙种球蛋白，现儿保门诊通知要进行预防接种，该儿童不能接种的疫苗是<br><br>A.乙脑疫苗<br>B.流脑疫苗<br>C.霍乱疫苗<br>D.麻疹疫苗<br>E.脊髓灰质炎疫苗,<b>正确答案：D</b><hr>解析：略,儿科学_儿童保健
13.五个月的婴儿，生长发育良好，足月顺产，母乳喂养，一直按照预防接种程序进行接种。那么他现在有哪项疫苗没接种过<br><br>A.卡介苗<br>B.乙肝疫苗<br>C.麻疹减毒活疫苗<br>D.百白破混合苗<br>E.脊髓灰质炎疫苗,<b>正确答案：C</b><hr>解析：略,儿科学_儿童保健
14.四个月婴儿，昨日接种了百白破混合苗，今日有轻度发热，稍哭吵不安。查：体温38.2°C（肛表），右上臂外侧注射部位有轻微红肿。咽不充血，心肺无异常发现，下列哪项处理最恰当<br><br>A.暂不用药<br>B.口服抗生素<br>C.口服退热药<br>D.口服抗病毒药<br>E.同时口服抗生素和抗病毒药,<b>正确答案：A</b><hr>解析：略,儿科学_儿童保健
1.疫苗接种有哪些不良反应，应如何处理？（简答题）<br><br>,<b>正确答案：1.卡介苗接种后2周左右局部可红肿浸润，8~12周左右结痂，若形成小溃疡，腋窝淋巴结肿大，可局部处理防止感染扩散，但不可切开引流；2.脊髓灰质炎三价混合疫苗接种后有极少数发生腹泻，但多数可不治自愈；3.百白破疫苗接种后局部可红肿、疼痛、发痒，低热、疲倦等，偶见过敏性皮疹、血管神经性水肿，若全身反应严重，应及时到医院就诊；4.麻疹减毒活疫苗接种后，一般无反应，少数人在6~10日内出现轻微麻疹样症状，无需治疗即可痊愈；5.乙肝病毒疫苗接种后很少有不良反应，个别人可出现低热或局部胀痛，无需处理。</b><hr>解析：略,儿科学_儿童保健
1.下列小儿药物治疗特点哪项是错误的<br><br>A.小儿对药物的反应因年龄而异<br>B.小儿肝脏解毒功能不足<br>C.小儿肾脏的排泄功能不足<br>D.要考虑先天遗传因素<br>E.药物在组织中的分布和成人一样,<b>正确答案：E</b><hr>解析：略,儿科学_疾病治疗原则
2.在体格检查中，下列哪项是错误的<br><br>A.注意对患儿保暖<br>B.从头到足一定要按顺序检查<br>C.利用玩具哄逗小儿进行检查<br>D.检查时体位不必强求<br>E.对病情危重患儿宜先检查生命体征和与疾病有关部位,<b>正确答案：B</b><hr>解析：略,儿科学_疾病治疗原则
3.给患儿喂药时，下列哪项不妥<br><br>A.喂药时应将患儿抱起<br>B.从患儿嘴角将药徐徐喂入<br>C.对不合作患儿可捏住双侧鼻孔，以利吞咽<br>D.如患儿不咽时，可轻轻捏动双颊，使之吞咽<br>E.对不合作患儿，可用小勺轻轻压住舌头一侧，直至患儿将药物吞咽,<b>正确答案：C</b><hr>解析：略,儿科学_疾病治疗原则
4.儿童血压收缩压（mmHg）正常值的公式为<br><br>A.50+年龄×2<br>B.60+年龄×2<br>C.70+年龄×2<br>D.80+年龄×2<br>E.80+体重×2,<b>正确答案：D</b><hr>解析：略,儿科学_疾病治疗原则
5.判断婴幼儿为中度脱水，下述描述正确的是<br><br>A.失水量为体重的5%~10%<br>B.皮肤弹性尚可<br>C.眼窝轻度凹陷<br>D.尿量减少<br>E.血压降低,<b>正确答案：A</b><hr>解析：略,儿科学_疾病治疗原则
6.2:1等张含钠液的组成是<br><br>A.2份生理盐水，1份5%碳酸氢钠<br>B.2份葡萄糖，1份5%碳酸氢钠<br>C.2份葡萄糖，1份生理盐水<br>D.2份生理盐水，1份1.4%碳酸氢钠<br>E.2份葡萄糖，1份1.4%碳酸氢钠,<b>正确答案：D</b><hr>解析：略,儿科学_疾病治疗原则
7.低渗性脱水，下列哪项是错误的<br><br>A.皮肤弹性差<br>B.皮肤黏膜干燥，口渴明显<br>C.多发生于营养不良伴慢性腹泻儿童<br>D.脱水症状重，易于发生休克<br>E.失钠的比例大于失水,<b>正确答案：B</b><hr>解析：略,儿科学_疾病治疗原则
